,ID,100_Conc0.1,100_Conc1.0,100_Conc10.0,100_Conc200.0,101_Conc0.1,101_Conc1.0,101_Conc10.0,101_Conc100.0,101_Conc180.0,102_Conc0.1,102_Conc1.0,102_Conc10.0,102_Conc200.0,103_Conc200.0,104_Conc200.0,105_Conc200.0,106_Conc200.0,107_Conc200.0,107_Conc500.0,108_Conc200.0,109_Conc200.0,10_Conc20.0,10_Conc200.0,110_Conc2.0,110_Conc20.0,110_Conc200.0,111_Conc20.0,111_Conc200.0,112_Conc0.2,112_Conc2.0,112_Conc20.0,112_Conc200.0,113_Conc200.0,114_Conc200.0,115_Conc200.0,116_Conc200.0,117_Conc200.0,118_Conc1000.0,118_Conc50.0,119_Conc200.0,119_Conc50.0,11_Conc200.0,120_Conc20.0,120_Conc200.0,121_Conc200.0,122_Conc200.0,123_Conc200.0,124_Conc200.0,125_Conc0.1,125_Conc1.0,125_Conc10.0,125_Conc100.0,126_Conc0.01,126_Conc0.04,126_Conc0.2,126_Conc1.0,126_Conc10.0,127_Conc10.0,127_Conc100.0,127_Conc50.0,128_Conc0.1,128_Conc1.0,128_Conc10.0,129_Conc200.0,12_Conc0.2,12_Conc1.0,12_Conc10.0,12_Conc100.0,12_Conc145.0,12_Conc2.0,12_Conc20.0,12_Conc200.0,12_Conc5.0,12_Conc50.0,12_Conc87.0,130_Conc200.0,131_Conc200.0,132_Conc200.0,132_Conc50.0,133_Conc200.0,134_Conc200.0,135_Conc200.0,136_Conc200.0,137_Conc200.0,138_Conc200.0,139_Conc200.0,13_Conc10.0,13_Conc2.0,13_Conc200.0,13_Conc50.0,140_Conc207.0,141_Conc1.0,141_Conc100.0,142_Conc200.0,143_Conc200.0,144_Conc2.0,144_Conc20.0,144_Conc200.0,145_Conc200.0,145_Conc5.0,145_Conc50.0,146_Conc0.2,146_Conc2.0,146_Conc20.0,146_Conc200.0,147_Conc300.0,148_Conc0.2,148_Conc1.0,148_Conc10.0,148_Conc2.0,148_Conc20.0,148_Conc200.0,148_Conc90.0,149_Conc0.02,149_Conc2.0,149_Conc20.0,149_Conc200.0,14_Conc200.0,150_Conc200.0,151_Conc200.0,152_Conc180.0,152_Conc20.0,153_Conc2.0,153_Conc20.0,153_Conc200.0,153_Conc5.0,154_Conc0.2,154_Conc2.0,154_Conc200.0,155_Conc20.0,155_Conc200.0,156_Conc20.0,156_Conc200.0,157_Conc200.0,158_Conc20.0,158_Conc200.0,159_Conc200.0,15_Conc0.2,15_Conc2.0,15_Conc20.0,15_Conc200.0,160_Conc0.2,160_Conc2.0,160_Conc200.0,161_Conc10.0,161_Conc100.0,161_Conc1000.0,161_Conc200.0,161_Conc30.0,161_Conc500.0,162_Conc180.0,163_Conc200.0,164_Conc200.0,165_Conc200.0,166_Conc200.0,167_Conc0.02,167_Conc0.2,167_Conc200.0,168_Conc0.02,168_Conc0.2,168_Conc200.0,169_Conc0.02,169_Conc0.2,169_Conc200.0,16_Conc200.0,170_Conc0.02,170_Conc0.2,170_Conc2.0,170_Conc200.0,171_Conc0.02,171_Conc0.2,172_Conc200.0,173_Conc180.0,174_Conc200.0,175_Conc200.0,176_Conc200.0,177_Conc0.2,177_Conc2.0,177_Conc20.0,177_Conc200.0,178_Conc2.0,178_Conc20.0,178_Conc200.0,179_Conc200.0,17_Conc100.0,180_Conc200.0,181_Conc200.0,182_Conc200.0,183_Conc200.0,184_Conc200.0,185_Conc200.0,186_Conc200.0,187_Conc153.0,188_Conc200.0,189_Conc200.0,18_Conc200.0,190_Conc200.0,191_Conc200.0,192_Conc10.0,192_Conc2.0,192_Conc200.0,192_Conc50.0,193_Conc0.5,193_Conc5.0,193_Conc50.0,194_Conc200.0,195_Conc200.0,196_Conc200.0,197_Conc200.0,198_Conc200.0,199_Conc200.0,19_Conc2.0,19_Conc20.0,19_Conc200.0,1_Conc200.0,200_Conc200.0,201_Conc200.0,202_Conc200.0,203_Conc200.0,204_Conc200.0,205_Conc200.0,206_Conc200.0,207_Conc2.0,207_Conc20.0,207_Conc4.0,207_Conc7.5,208_Conc200.0,209_Conc200.0,20_Conc200.0,210_Conc200.0,210_Conc5.0,210_Conc50.0,211_Conc200.0,212_Conc200.0,213_Conc200.0,214_Conc200.0,215_Conc200.0,216_Conc200.0,217_Conc200.0,218_Conc200.0,219_Conc200.0,21_Conc200.0,220_Conc200.0,221_Conc200.0,222_Conc200.0,223_Conc200.0,224_Conc200.0,225_Conc200.0,226_Conc200.0,226_Conc50.0,227_Conc200.0,228_Conc200.0,228_Conc50.0,229_Conc200.0,22_Conc1.0,22_Conc10.0,22_Conc180.0,230_Conc200.0,231_Conc200.0,232_Conc200.0,233_Conc200.0,234_Conc200.0,235_Conc20.0,236_Conc200.0,237_Conc200.0,238_Conc20.0,238_Conc200.0,238_Conc50.0,239_Conc200.0,23_Conc200.0,240_Conc2.0,240_Conc20.0,240_Conc200.0,241_Conc200.0,242_Conc200.0,243_Conc200.0,244_Conc100.0,245_Conc200.0,246_Conc180.0,247_Conc180.0,248_Conc200.0,248_Conc50.0,249_Conc0.5,249_Conc2.0,249_Conc20.0,249_Conc200.0,249_Conc5.0,24_Conc0.1,24_Conc10.0,24_Conc200.0,250_Conc0.2,250_Conc1.0,250_Conc2.0,250_Conc200.0,251_Conc200.0,252_Conc100.0,253_Conc0.2,253_Conc2.0,253_Conc20.0,254_Conc0.02,254_Conc0.2,254_Conc2.0,254_Conc200.0,255_Conc180.0,255_Conc5.0,256_Conc100.0,256_Conc20.0,256_Conc200.0,256_Conc95.0,257_Conc100.0,257_Conc20.0,258_Conc0.1,258_Conc0.5,258_Conc1.0,258_Conc10.0,258_Conc185.0,258_Conc2.0,258_Conc20.0,258_Conc200.0,258_Conc5.0,258_Conc90.0,259_Conc0.5,259_Conc10.0,259_Conc2.0,259_Conc20.0,259_Conc5.0,259_Conc50.0,25_Conc0.1,25_Conc1.0,25_Conc10.0,25_Conc100.0,260_Conc20.0,261_Conc2.0,261_Conc20.0,261_Conc200.0,261_Conc50.0,262_Conc105.0,262_Conc20.0,263_Conc100.0,263_Conc20.0,263_Conc5.0,263_Conc50.0,264_Conc2.0,264_Conc20.0,264_Conc200.0,265_Conc200.0,266_Conc20.0,267_Conc2.0,267_Conc20.0,267_Conc200.0,267_Conc50.0,26_Conc0.001,26_Conc0.005,26_Conc0.1,26_Conc0.5,26_Conc1.0,26_Conc10.0,26_Conc100.0,26_Conc5.0,27_Conc0.01,27_Conc0.1,27_Conc0.5,27_Conc1.0,27_Conc10.0,27_Conc100.0,27_Conc50.0,28_Conc200.0,29_Conc100.0,2_Conc200.0,30_Conc100.0,31_Conc100.0,32_Conc200.0,33_Conc0.2,33_Conc2.0,33_Conc20.0,33_Conc200.0,34_Conc200.0,35_Conc0.02,35_Conc0.2,35_Conc2.0,36_Conc0.02,36_Conc0.2,36_Conc2.0,37_Conc1.0,37_Conc10.0,37_Conc100.0,38_Conc0.01,38_Conc0.1,38_Conc0.3,38_Conc1.0,38_Conc10.0,38_Conc100.0,39_Conc0.1,39_Conc0.5,39_Conc1.0,39_Conc10.0,39_Conc100.0,39_Conc5.0,39_Conc50.0,3_Conc200.0,40_Conc0.1,40_Conc1.0,40_Conc10.0,40_Conc100.0,41_Conc0.1,41_Conc1.0,41_Conc10.0,41_Conc100.0,42_Conc0.01,42_Conc0.1,42_Conc0.5,42_Conc1.0,42_Conc5.0,42_Conc50.0,43_Conc0.1,43_Conc1.0,43_Conc10.0,43_Conc100.0,44_Conc0.1,44_Conc1.0,44_Conc10.0,44_Conc100.0,44_Conc200.0,45_Conc0.1,45_Conc1.0,45_Conc10.0,45_Conc100.0,46_Conc0.1,46_Conc1.0,46_Conc10.0,46_Conc100.0,47_Conc0.1,47_Conc1.0,47_Conc10.0,47_Conc100.0,48_Conc0.1,48_Conc1.0,48_Conc10.0,48_Conc100.0,49_Conc0.1,49_Conc1.0,49_Conc10.0,49_Conc100.0,4_Conc200.0,50_Conc0.1,50_Conc1.0,50_Conc10.0,50_Conc100.0,51_Conc0.1,51_Conc1.0,51_Conc10.0,51_Conc100.0,52_Conc0.1,52_Conc0.5,52_Conc1.0,52_Conc10.0,52_Conc100.0,53_Conc0.1,53_Conc1.0,53_Conc10.0,53_Conc100.0,54_Conc0.1,54_Conc1.0,54_Conc10.0,54_Conc100.0,55_Conc0.1,55_Conc1.0,55_Conc10.0,55_Conc100.0,56_Conc0.1,56_Conc1.0,56_Conc10.0,56_Conc100.0,57_Conc0.1,57_Conc1.0,57_Conc10.0,57_Conc100.0,58_Conc0.1,58_Conc1.0,58_Conc10.0,58_Conc100.0,59_Conc0.1,59_Conc1.0,59_Conc10.0,59_Conc100.0,5_Conc0.1,5_Conc0.5,5_Conc1.0,5_Conc10.0,5_Conc5.0,60_Conc0.1,60_Conc1.0,60_Conc10.0,60_Conc100.0,61_Conc0.1,61_Conc1.0,61_Conc10.0,61_Conc100.0,62_Conc1.0,62_Conc10.0,62_Conc100.0,63_Conc0.01,63_Conc0.1,63_Conc0.5,63_Conc1.0,63_Conc10.0,63_Conc100.0,63_Conc50.0,64_Conc0.1,64_Conc1.0,64_Conc10.0,64_Conc100.0,65_Conc0.1,65_Conc1.0,65_Conc10.0,65_Conc100.0,66_Conc200.0,66_Conc37.0,67_Conc1.0,67_Conc10.0,67_Conc100.0,68_Conc0.1,68_Conc1.0,68_Conc10.0,68_Conc100.0,69_Conc180.0,6_Conc0.01,6_Conc0.1,6_Conc1.0,6_Conc10.0,6_Conc100.0,6_Conc20.0,6_Conc200.0,70_Conc0.1,70_Conc1.0,70_Conc10.0,70_Conc100.0,71_Conc0.1,71_Conc1.0,71_Conc10.0,71_Conc100.0,72_Conc0.1,72_Conc1.0,72_Conc10.0,72_Conc100.0,73_Conc0.01,73_Conc0.1,73_Conc1.0,73_Conc10.0,73_Conc100.0,74_Conc1.0,74_Conc100.0,75_Conc1.0,75_Conc10.0,75_Conc100.0,76_Conc0.1,76_Conc1.0,76_Conc10.0,76_Conc100.0,77_Conc0.1,77_Conc1.0,77_Conc10.0,77_Conc100.0,78_Conc1.0,78_Conc10.0,78_Conc100.0,78_Conc3.0,79_Conc1.0,79_Conc10.0,79_Conc100.0,79_Conc5.0,7_Conc0.1,7_Conc1.0,7_Conc10.0,7_Conc100.0,7_Conc200.0,7_Conc5.0,7_Conc50.0,80_Conc100.0,81_Conc10.0,82_Conc0.1,82_Conc1.0,82_Conc10.0,82_Conc100.0,83_Conc0.1,83_Conc1.0,83_Conc10.0,83_Conc100.0,84_Conc0.01,84_Conc0.1,84_Conc1.0,84_Conc10.0,84_Conc100.0,85_Conc1.0,85_Conc10.0,85_Conc100.0,86_Conc1.0,86_Conc10.0,86_Conc100.0,87_Conc0.1,87_Conc1.0,87_Conc10.0,87_Conc100.0,88_Conc0.1,88_Conc1.0,88_Conc10.0,88_Conc100.0,89_Conc0.1,89_Conc1.0,89_Conc10.0,89_Conc100.0,8_Conc200.0,90_Conc0.1,90_Conc1.0,90_Conc10.0,90_Conc100.0,91_Conc200.0,92_Conc200.0,93_Conc200.0,94_Conc20.0,94_Conc200.0,95_Conc20.0,95_Conc200.0,96_Conc0.1,96_Conc1.0,96_Conc10.0,96_Conc200.0,97_Conc200.0,98_Conc200.0,99_Conc0.001,99_Conc0.01,99_Conc0.1,99_Conc1.0,99_Conc10.0,99_Conc200.0,9_Conc2.2,9_Conc220.0
1,CFG-10-Sp15,4.6856e-05,,,,0.035095727,0.167826965,0.25249028149999997,0.160761078,0.474613272,,,,,,,,8.303e-06,0.002357054,0.002951367,0.000514669,,0.000172088,,0.000239956,,,,6.9284e-05,,2.6742e-05,0.018688137,0.24358545733333334,,0.00054948,,8.6395e-05,9.095e-06,0.000161842,,,3.8085e-05,,0.000597052,6.8892e-05,,0.000102979,,0.001093906,0.000276517,0.003101872,0.021297313,0.09891836,,,,,6.9141e-05,,,,3.5631e-05,0.000164062,0.000168057,9.5359e-05,,0.000620854,0.000321865,0.001637066,0.001129103,,4.0152e-05,0.00023282999999999998,,0.028657399,0.000124246,9.2753e-05,,4.1126e-05,7.1963e-05,0.000226199,0.00022266,0.000338694,0.000395079,0.000483226,0.00027998,0.001147156,3.6312e-05,1.5025e-05,0.000382126,2.5668e-05,0.000426084,0.000965914,,0.004365113,0.001783872,,,,0.000103819,,,,,5.1278e-05,8.3078e-05,0.000871027,0.028819899,0.003587313,0.022453978,0.055800596,0.070018131,0.243213358,0.040424685,0.000985872,0.004014993,0.055930005,0.008233958,2.4927e-05,0.000195126,,0.000435685,4.36e-07,0.000327035,0.029400441,0.040375187,0.014653183,0.001314528,,0.179363878,,7.4364e-05,,,7.5286e-05,,0.002227249,,0.001262612,0.004779611,0.0030745,0.0004675085,,,0.008775753,1.8116e-05,8.1177e-05,0.000897801,,0.000285465,0.00062214,0.002408592,,3.3843e-05,,5.428e-06,0.00351756,0.0427399,0.742966632,0.00367583,0.014316552,0.651534758,0.02117827,0.326081973,0.65670894,0.000795257,0.097379899,0.241518754,0.597822895,0.709621937,0.011413561,0.017341332,0.001380715,,9.8043e-05,0.000136744,0.00124869,0.000275393,5.583e-06,,0.010609453,,5.5506e-05,,1.8978e-05,0.000739869,6.3087e-05,9.9218e-05,4.0221e-05,0.00042466,0.000330235,0.000124331,8.1462e-05,1.249e-05,7.0932e-05,5.319e-05,0.000942076,7.4523e-05,0.000139786,0.003716995,0.000419115,0.018136713,0.009547591,0.000146891,0.000456867,0.000283054,3.63285e-05,0.000226377,,0.000113051,4.568066666666667e-05,0.000636106,8.6327e-05,0.000332433,0.00028579800000000003,0.000723092,0.00012219933333333332,8.4239e-05,,0.000184444,7.0979e-05,0.000176714,,0.000699609,0.006366043,0.003855086,0.007947404,,6.098e-06,,5.076e-05,,,0.000196977,0.000473107,0.000584915,0.00043333,2.6209e-05,1.68e-06,0.000282535,0.000209884,,0.000846392,,,0.000101948,2.0307e-05,5.0549e-05,0.0002039,,,,0.000202075,0.00013147,,0.001372784,0.001859867,0.013057253,0.000188108,1.0718e-05,0.006055617,,0.0053265155,,0.000216025,,,,,0.00059807,,2.6464e-05,,,,,,,,0.001012634,0.000695484,,0.000241333,,5.2053e-05,3.5319e-05,,,,,3.9527e-05,,2.2621e-05,,,0.0002805825,,,,,0.003117528,0.039802684,0.451858665,0.142605867,1.5021e-05,0.000306651,,1.3984999999999999e-05,0.000210187,0.001109455,0.00023411850000000002,2.5865e-05,0.000857162,0.000782494,0.00838347,0.000143166,0.00140572,,,0.005929545,0.0009511729999999999,7.3258e-05,0.0002041115,0.000220786,0.0004589165,,0.000372051,8.9032e-05,0.000562029,0.005426998,0.057393862,0.330822089,0.000490238,0.000131982,0.00039583299999999995,0.008500682,0.004138205,0.003194369,0.000262742,,,0.000263551,0.001585359,8.924249999999999e-05,0.00011238039999999999,0.00045640400000000004,,0.158603784,3.2877e-05,2.2704e-05,0.000316479,0.000102083,0.00029011,2.1385e-05,0.000278377,0.000178804,0.000304226,0.00889522,0.004057889,0.000270131,0.00020234233333333334,0.00083899125,0.003608692,0.0006362767999999999,0.0018980695,0.000370332,,0.000144561,,0.00222615,,,0.000447035,0.000311013,0.000141812,0.000134074,0.000631671,0.001820165,0.001327179,0.000802404,0.000894175,0.000723591,0.001240296,0.001046977,8.811e-06,0.001172,0.008833982,0.000164089,7.17e-05,0.000310473,0.000586117,3.325e-05,,0.000301641,,0.000321012,0.0012822125,,0.000581889,0.000671596,0.000241017,0.000210587,4.988e-05,,7.1838e-05,6.186e-05,0.000214847,4.5805e-05,0.00012922050000000002,0.000136286,0.000408572,0.002101563,0.000205388,,,0.0002013745,0.0002690745,0.000271958,0.0002171345,0.000128602,,,7.5576e-05,0.0009580075,0.0007173885000000001,0.0097733955,0.038535375499999996,0.154894545,0.000168104,0.000168248,0.00019416,0.00052657,0.00018465,0.001949256,0.000827445,0.00331902,4.9891e-05,6.2022e-05,0.00016891900000000001,0.000144427,0.000357395,0.000138137,3.3969e-05,0.000335759,0.003019443,,0.007731462,0.000216966,0.00042444,,,0.0001649355,0.002833881,,7.1403e-05,9.6796e-05,0.045213029,0.124331372,,6.3074e-05,,,0.0002435815,0.000118919,0.0005684765,0.00021165300000000001,0.000197554,9.2262e-05,0.023589713,5.6394e-05,0.000187453,0.000131391,0.0002074865,0.000494997,5.4478e-05,4.5393e-05,0.000419352,0.000412142,0.000117011,0.000178756,0.000460885,0.00617507,8.96925e-05,2.10835e-05,6.1514e-05,0.002744122,0.000154584,,,0.005691957,,0.00026332899999999997,0.010280363,0.04350004066666666,0.20549316850000002,,8.4151e-05,1.1865e-05,,0.00030534,0.000192455,0.001389212,0.000294193,5.43475e-05,,0.000288245,0.000382709,0.000116593,,0.027982934,0.07692012849999999,0.215544977,0.410186913,0.001377131,0.024283894,0.166885793,0.286617956,0.0038852515,0.01856644,0.000586166,0.000189588,0.000156855,0.000484734,0.000697322,0.000273018,0.000696374,0.001087522,9.5273e-05,0.000166297,0.000202248,0.000105539,0.000509676,,0.000495238,0.000382858,0.000503299,,0.000436205,1.9144e-05,0.000374163,0.000168433,,0.000128206,0.000559418,0.000183407,0.00030874,0.000465174,,0.02410545,0.108070629,0.562104435,0.00024327,0.000467469,,0.000474358,0.000633882,5.5957e-05,0.00014536,0.000184141,1.7636e-05,0.000678309,,0.000590475,0.00138601,,0.034325646,,0.002814182,2.2555e-05,,,0.000206133,0.001022494,0.005098293,0.0303885885,0.091866714,0.007794668,0.000781339,0.0031188739999999998,0.002221353,0.011975022,8.4124e-05,,0.000485054,0.000408586,0.001142474,0.016594292,0.063770106,0.186186355,0.010980956,0.08186977299999999,0.1520091975,0.055096528,0.3005434,,0.000774304,0.000335194,0.000317191,0.000552606,0.005831978,,,0.000299348,,0.000291529,0.000467416,0.000187016,0.001272521,0.000221488,0.000280554,0.000385645,0.000875997,0.000188599,0.0001240035,0.000144284,0.00032351550000000003,0.000522492,,,7.526e-06,,,,0.00023569,3.0914e-05,3.9103e-05,,0.000693338,0.000223378,,0.002320132,0.00170088,0.001959244,0.00223191,0.001668111,,0.00085298,0.001752795
2,CFG-10-Sp8,,,2.0277e-05,4.057e-05,0.0296272685,0.16875657,0.374172216,0.393164486,0.532334378,,7.3383e-05,0.000113158,,0.000174052,4.4579e-05,,,,,0.0040475,0.000367306,5.321e-06,0.000121245,,0.000153285,,5.2899e-05,,8.155e-05,4.40175e-05,4.0638e-05,0.2635086896666667,,0.00044411,0.000125718,,0.003740285,,0.001352357,0.000241981,3.8782e-05,,,,,0.00054592,0.000248449,,0.000571539,0.004657573,0.029911311,0.148953822,,0.000440861,0.000290537,0.002614706,0.023932749,,0.00050818,,,,,0.00026073350000000003,,,9.7659e-05,0.024800283,0.001899966,8.3143e-05,0.000127189,6.9792e-05,0.000536501,0.017449896,0.000419918,,,0.003020047,,0.000310778,3.0487e-05,0.000275279,0.00033424,0.00020988299999999998,0.000206705,0.000179688,8.9285e-05,,0.002297832,,,0.000304325,0.003190176,0.00148305,0.001118324,,2.657e-05,0.000111043,,9.6258e-05,,4.3112e-05,,2.518e-06,,0.000297106,0.145112718,0.007232581,0.218830748,0.024759917,0.046646036,0.171446667,0.120719726,0.089348411,0.309965325,0.18661378,0.131043428,2.2763e-05,0.000735285,,7.8111e-05,9.312e-06,0.000268987,0.089088847,0.108568128,0.05262907,8.485e-06,0.00013824,0.067332288,,,6.975e-06,,,,,,,0.000404329,,0.00015493050000000002,4.0015e-05,3.5995500000000005e-05,0.000998831,3.5813e-05,,0.26534033,,3.7596e-05,0.040845735,,,0.0001222675,9.6482e-05,,0.005515524,0.121209274,0.727939472,0.022525973,0.054479922,0.868131766,0.027388613,0.320554808,0.162659213,0.0005193344,0.003037054,0.005853466,0.752903253,0.468768083,0.04372376,0.036808264,3.6034e-05,,0.000426269,,0.001166509,,0.000136461,,,,,,,0.000598438,0.000220126,,,0.000289051,0.000119081,,0.000162835,0.000273261,,8.45e-05,0.0006682,5.314e-06,1.2266e-05,0.017722564,0.010100728,0.18138529,0.03554353,,,,,9.0375e-06,,4.7679e-05,1.5456e-05,0.000179151,,,1.0757e-05,,0.0001140595,1.05e-05,7.692e-06,,2.9948e-05,0.00015489,,6.4088e-05,0.030660437,0.001682897,0.009284403,,,,9.6949e-05,,1.2369e-05,,0.00045675,6.7405e-05,0.000165552,,,0.000220017,,,0.001407312,,,1.255e-06,,6.5598e-05,6.474e-06,6.0773e-05,4.3825e-05,,0.000148946,9.3492e-05,,0.000133866,0.000409235,9.2087e-05,,6.5661e-05,,4.3376e-05,,,4.375e-05,,,,,0.000210151,,,,,,,,,,4.6627e-05,5.1681e-05,,,0.000106985,,0.001308329,,,2.5926e-05,8.6593e-05,3.361e-05,,1.0785e-05,,,0.000295333,,0.000621007,0.000958728,,0.006881978,0.112209516,0.491770404,0.133942277,7.1496e-05,0.000116589,,0.000213462,0.000103065,1.0144e-05,,6.1134e-05,,0.00088986,,2.655e-06,0.000660648,,,,0.0003407313333333333,,0.000194585,,0.000768102,,8.243e-05,0.000125864,8.2182e-05,0.000382471,0.000188652,0.021842652,2.873e-06,1.91e-06,0.000189827,0.001110728,0.003068212,5.0769e-05,,,0.000335051,2.1964e-05,0.00197542,7.024100000000001e-05,6.003949999999999e-05,7.119799999999999e-05,0.00084401,,5.7939e-05,,5.5202e-05,,,,,8.9232e-05,,0.002595839,0.0011555625000000001,0.000278161,0.000710241,0.006184222,0.001701088,0.01700935475,0.08073843850000001,0.13205156250000002,0.000449013,,4.0574e-05,0.005838135,8.8042e-05,,0.007566144,0.000175871,0.000140266,,0.005972081,0.001001309,0.000666924,0.000983011,0.000430131,0.000917932,0.000485708,0.000565785,0.012063745,0.048969691,0.208776337,0.000242448,,,0.000121842,0.000253117,0.038009708,,,,,,0.001278105,,,,,,0.002146743,,8.4516e-05,0.0001054625,,,,,,,,9.6471e-05,0.0001788585,0.000133179,8.66065e-05,,,,,0.000567701,0.004187488,0.076951734,0.10950006200000001,0.255212053,1.3534e-05,5.4291e-05,0.000534724,0.00128183,0.000375992,0.001329963,0.004358598,0.007217744,0.000281415,0.000128419,2.856e-05,4.128e-05,6.0723e-05,,0.000107438,,0.000704027,,3.8712e-05,,0.000265032,,,,0.002634048,0.000106087,,0.07697585,0.269177358,0.448636895,,,6.5175e-05,,0.000240962,,,0.00026071,2.5577e-05,,0.00039662200000000007,,2.9863e-05,1.6177e-05,4.9191e-05,0.000348073,5.647e-05,,0.0005326285,0.000408316,,,0.002209601,0.045076615,,0.000345422,0.0020363359999999997,0.171295225,,,,,,0.004835528,0.030318044,0.19797702166666667,0.4020804495,,,0.00037714,,0.000126648,,0.00110216,,0.00035449,2.5583e-05,,,,,0.058950661,0.14371176049999998,0.323442523,0.5639941625,0.010622946,0.10695521,0.271899159,0.448838458,0.0051679840000000005,0.021244649,,,0.001504863,0.000317293,0.000191871,5.489e-05,,0.000493823,,,8.2272e-05,,0.000100767,,7.2354e-05,0.000307138,0.000313261,0.000121375,0.000172797,0.000445955,6.0681e-05,0.000303432,4.444e-05,0.000388323,0.000188758,0.005812504,,,,0.119945385,0.471657222,0.895719094,6.0701e-05,0.000309212,0.000819598,,0.021343388,,,,,,0.009517271,0.00137992,0.016688014,,,,5.12e-05,5.7102e-05,,,0.000137001,0.000538763,0.008202717666666666,0.13331939299999998,0.18571983725000002,0.018575851666666667,0.000210685,0.021166888000000002,0.001349287,0.316615442,,,6.5751e-05,,0.002618965,0.019068704,0.073525097,0.291283788,0.015526496,0.114181863,0.3014890905,0.182430532,0.497097868,0.000170772,3.572e-05,0.007098476,0.000106415,7.3386e-05,0.003988604,,7.5143e-05,,,0.000304179,0.000260636,9.7194e-05,8.0854e-05,0.000268417,0.000312271,0.000557186,0.000232896,0.000241534,5.251e-06,,,,,,,6.12e-06,,0.000276675,0.000108124,,,,0.000307933,,3.517e-05,0.00052415,0.000263913,0.000736236,0.000164721,0.001102409,0.001088587,0.000566792,
